"Journal","Field","Publisher","Publisher type","Business model","Institution","Institution type","Country","Website","APC Euros","Scimago Rank","Scimago Quartile","H index","PCI partner","e-ISSN","p-ISSN"
"Neuroscience","Generalist","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/neuroscience","1619","0.9","Q2 (Neuroscience)","262","No","1873-7544","0306-4522"
"Neuroscience Bulletin","Generalist","Elsevier","For-profit associated with a society","Hybrid","Chinese Neuroscience Society","Society/Association","Netherlands","https://link.springer.com/journal/12264","3078","1.797","Q1 (Medicine; Neuroscience; Physiology)","78","No","1995-8218","1673-7067"
"Neuroscience Insights","Generalist","Sage Publishing","For-profit","OA","","","USA","https://journals.sagepub.com/home/exnb","1335","0.716","Q3 (Neuroscience)","34","No","2633-1055",""
"Neuroscience Letters","Generalist","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/neuroscience-letters","1584","0.713","Q3 (Neuroscience)","200","No","1872-7972","0304-3940"
"Neuroscience Research","Generalist","Elsevier","For-profit associated with a society","OA","Japan Neuroscience Society","Society/Association","Netherlands","https://www.sciencedirect.com/journal/neuroscience-research","2267","0.958","Q1 (Medicine)","116","No","1872-8111","0168-0102"
"Neuroscience and Biobehavioral Reviews","Generalist","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/neuroscience-and-biobehavioral-reviews","2542","3.06","Q1 (Behavioral Neuroscience; Cognitive Neuroscience; Neuropsychology and Physiological Psychology)","319","No","1873-7528","0149-7634"
"Neuroscience of Consciousness","Cognitive Neuroscience","Oxford University Press (OUP)","University Press associated with a society","OA","Association for the Scientific Study of Consciousness (ASSC)","Society/Association","UK","https://academic.oup.com/nc","1776","1.277","Q1 (Clinical Psychology; Experimental and Cognitive Psychology; Neurology; Psychiatry and Mental Health)","27","No","2057-2107",""
"Neurosurgical Review","Clinical Neuroscience","Springer Nature","For-profit","Hybrid","","","Germany / UK","https://link.springer.com/journal/10143","2763","0.911","Q1 (Medicine; Surgery)","83","No","1437-2320","0344-5607"
"Neurotherapeutics","Clinical Neuroscience","Elsevier","For-profit associated with a society","OA","American Society for Experimental NeuroTherapeutics","Society/Association","Netherlands","https://www.sciencedirect.com/journal/neurotherapeutics","3945","2.384","Q1 (Neurology; Pharmacology)","152","No","1878-7479","1878-7479"
"Neurotoxicity Research","Molecular and Cellular Neuroscience","Springer Nature","For-profit associated with a society","Hybrid","Neurotoxicity Society","Society/Association","Germany / UK","https://link.springer.com/journal/12640","2640","0.861","Q2 (Neuroscience; Toxicology)","94","No","1476-3524","1029-8428"
"Neurotoxicology","Molecular and Cellular Neuroscience","Elsevier","For-profit associated with a society","OA","International Neurotoxicology Association","Society/Association","Netherlands","https://www.sciencedirect.com/journal/neurotoxicology","1708","1.026","Q1 (Toxicology)","141","No","1872-9711","0161-813X"
"Neurotoxicology and Teratology","Developmental Neuroscience","Elsevier","For-profit associated with a society","Hybrid","The Developmental Neurotoxicology Society","Society/Association","Netherlands","https://www.sciencedirect.com/journal/neurotoxicology-and-teratology","2853","0.803","Q2 (Developmental Neuroscience; Toxicology)","119","No","1872-9738","0892-0362"
"Nordic Journal of Psychiatry","Clinical Neuroscience","Taylor & Francis Group","For-profit associated with a society","Hybrid","Nordic Psychiatric Association","Society/Association","USA","https://www.tandfonline.com/journals/ipsc20","3150","0.681","Q2 (Psychiatry and Mental Health)","72","No","1502-4725","0803-9488"
"Open Mind","Cognitive Neuroscience","MIT Press","University Press","OA diamond","","University/Government","USA","https://direct.mit.edu/opmi","0","1.314","Q1 (Cognitive Neuroscience; Developmental and Educational Psychology; Experimental and Cognitive Psychology; Linguistics and Language)","15","No","2470-2986",""
"Perceptual and Motor Skills","Neurophysiology","Sage Publishing","For-profit","","","","USA","https://journals.sagepub.com/home/pms","","0.587","Q3 (Experimental and Cognitive Psychology; Sensory Systems)","86","No","1558-688X","0031-5125"
"Personality Neuroscience","Cognitive Neuroscience","Cambridge University Press (CUP)","University Press","OA","","University/Government","UK","https://www.cambridge.org/core/journals/personality-neuroscience","2844","0.555","Q3 (Behavioral Neuroscience; Cognitive Neuroscience; Neurology; Psychiatry and Mental Health)","11","No","2513-9886",""
"Perspectives on Psychological Science","Cognitive Neuroscience","Sage Publishing","For-profit associated with a society","Hybrid","Association for Psychological Science","Society/Association","USA","https://journals.sagepub.com/home/ppsa","3087","4.859","Q1 (Psychology)","213","No","1745-6924","1745-6916"
"Progress in Brain Research","Generalist","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.elsevier.com/books-and-journals/book-series/progress-in-brain-research","","0.21","Q4 (Neuroscience)","172","No","1875-7855","0079-6123"
"Progress in Neurobiology","Generalist","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/progress-in-neurobiology","2778","2.405","Q1 (Neuroscience)","272","No","1873-5118","0301-0082"
"Psychiatric Genetics","Clinical Neuroscience","Wolters Kluwer","For-profit","Hybrid","","","Netherlands","https://journals.lww.com/psychgenetics/pages/default.aspx","2092","0.401","Q3 (Genetics; Psychiatry and Mental Health)","67","No","1473-5873","0955-8829"
"Psychiatry Research","Clinical Neuroscience","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/psychiatry-research","2331","1.661","Q1 (Biological Psychiatry; Psychiatry and Mental Health)","198","No","1872-7123","0165-1781"
"Psychiatry Research: Neuroimaging","Methods","Elsevier","For-profit associated with a society","Hybrid","International Society for Neuroimaging in Psychiatry","Society/Association","Netherlands","https://www.sciencedirect.com/journal/psychiatry-research-neuroimaging","2683","0.819","Q2 (Neuroscience; Psychiatry and Mental Health; Radiology, Nuclear Medicine and Imaging)","128","No","1872-7506","0925-4927"
"Psychological Bulletin","Cognitive Neuroscience","American Psychological Association (APA)","Non-profit","Hybrid","American Psychological Association","Society/Association","USA","https://www.apa.org/pubs/journals/bul","3777","8.496","Q1 (History and Philosophy of Science; Psychology)","396","No","1939-1455","0033-2909"
"Psychological Medicine","Clinical Neuroscience","Cambridge University Press (CUP)","University Press","Hybrid","","","UK","https://www.cambridge.org/core/journals/psychological-medicine","3611","2.192","Q1 (Applied Psychology; Psychiatry and Mental Health)","262","No","1469-8978","0033-2917"
"Psychological Methods","Cognitive Neuroscience","American Psychological Association (APA)","Non-profit","Hybrid","American Psychological Association","Society/Association","USA","https://www.apa.org/pubs/journals/met/index","3322","4.769","Q1 (History and Philosophy of Science; Psychology)","204","No","1939-1463","1082-989X"
"Psychological Review","Cognitive Neuroscience","American Psychological Association (APA)","Non-profit","Hybrid","American Psychological Association","Society/Association","USA","https://www.apa.org/pubs/journals/rev","3093","3.222","Q1 (History and Philosophy of Science; Psychology)","259","No","1939-1471","0033-295X"
"Psychological Science","Cognitive Neuroscience","Sage Publishing","For-profit associated with a society","Hybrid","Association for Psychological Science","Society/Association","USA","https://journals.sagepub.com/home/pssa","627","2.309","Q1 (Psychology)","345","No","1467-9280","0956-7976"
"Psychology and Aging","Developmental Neuroscience","American Psychological Association (APA)","Non-profit","Hybrid","American Psychological Association","Society/Association","USA","https://www.apa.org/pubs/journals/pag","2993","1.233","Q1 (Geriatrics and Gerontology; Social Psychology)","186","No","1939-1498","0882-7974"
"Psychology and Neuroscience","Cognitive Neuroscience","American Psychological Association (APA)","Non-profit","OA diamond","American Psychological Association","Society/Association","USA","https://www.apa.org/pubs/journals/pne","0","0.396","Q3 (Neuropsychology and Physiological Psychology)","27","No","1983-3288","1984-3054"
"Psychology of Addictive Behaviors","Addiction","American Psychological Association (APA)","Non-profit","Hybrid","American Psychological Association (APA)","Society/Association","USA","https://www.apa.org/pubs/journals/adb/","3510","1.026","Q1 (Clinical Psychology; Medicine)","132","No","1939-1501","0893-164X"
"Psychophysiology","Neurophysiology","John Wiley & Sons","For-profit associated with a society","Hybrid","Society for Psychophysiological Research","Society/Association","USA","https://onlinelibrary.wiley.com/journal/14698986","3350","1.233","Q1 (Cognitive Neuroscience; Developmental and Educational Psychology; Experimental and Cognitive Psychology; Neurology; Neuropsychology and Physiological Psychology; Neuroscience; Physiology)","191","No","1469-8986","0048-5772"
"Research in Autism","Clinical Neuroscience","Elsevier","For-profit","","","","Netherlands","https://www.sciencedirect.com/journal/research-in-autism","","0.785","Q2 (Clinical Psychology; Developmental and Educational Psychology; Psychiatry and Mental Health)","108","No","3050-6565",""
"Respiratory Physiology and Neurobiology","Neurophysiology","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/respiratory-physiology-and-neurobiology","1738","0.556","Q2 (Pulmonary and Respiratory Medicine)","119","No","1878-1519","1569-9048"
"Reviews in the Neurosciences","Generalist","De Gruyter Brill","For-profit","Hybrid","","","Germany","https://www.degruyterbrill.com/journal/key/revneuro/html","2832","1.291","Q1 (Neuroscience)","97","No","2191-0200","0334-1763"
"Schizophrenia","Clinical Neuroscience","Springer Nature","For-profit associated with a society","OA","Schizophrenia International Research Society","Society/Association","Germany / UK","https://www.nature.com/npjschz/","3607","1.485","Q1 (Biological Psychiatry; Clinical Psychology; Psychiatry and Mental Health)","49","No","2754-6993",""
"Schizophrenia Bulletin","Clinical Neuroscience","Oxford University Press (OUP)","University Press","Hybrid","","","UK","https://academic.oup.com/schizophreniabulletin","2920","2.071","Q1 (Psychiatry and Mental Health)","236","No","1745-1701","0586-7614"
"Seminars in Neurology","Clinical Neuroscience","Thieme Group","For-profit","Hybrid","","","Germany","https://lp.thieme.de/journals/seminars-in-neurology/0271-8235","1524","0.739","Q2 (Neurology)","92","No","1098-9021","0271-8235"
"Sleep","Generalist","Oxford University Press (OUP)","University Press associated with a society","Hybrid","Sleep Research Society","Society/Association","UK","https://academic.oup.com/sleep/?login=false","4935","1.671","Q1 (Behavioral Neuroscience; Clinical Psychology; Neurology; Neuropsychology and Physiological Psychology; Physiology)","257","No","1550-9109","0161-8105"
"Sleep Medicine","Clinical Neuroscience","Elsevier","For-profit associated with a society","Hybrid","World Sleep Society; International Pediatric Sleep Association","Society/Association","Netherlands","https://www.sciencedirect.com/journal/sleep-medicine","2738","1.133","Q1 (Medicine)","167","No","1878-5506","1389-9457"
"Sleep Medicine Reviews","Clinical Neuroscience","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/sleep-medicine-reviews","2695","3.827","Q1 (Neurology; Physiology; Pulmonary and Respiratory Medicine)","204","No","1532-2955","1087-0792"
"Sleep and Biological Rhythms","Generalist","Elsevier","For-profit","Hybrid","","","Netherlands","https://link.springer.com/journal/41105","2750","0.587","Q3 (Neurology; Neuropsychology and Physiological Psychology; Physiology)","44","No","1479-8425","1446-9235"
"Sleep and Breathing","Generalist","Elsevier","For-profit","Hybrid","","","Netherlands","https://link.springer.com/journal/11325","1996","0.783","Q1 (Otorhinolaryngology)","89","No","1522-1709","1520-9512"
"Social Cognitive and Affective Neuroscience","Cognitive Neuroscience","Oxford University Press (OUP)","University Press","OA","","University/Government","UK","https://academic.oup.com/scan","2038","1.249","Q1 (Cognitive Neuroscience; Experimental and Cognitive Psychology; Medicine)","140","No","1749-5024","1749-5016"
"Social Neuroscience","Social Neuroscience","Taylor & Francis Group","For-profit","Hybrid","","","USA","https://www.tandfonline.com/loi/psns20","3190","0.636","Q2 (Development; Social Psychology)","90","No","1747-0927","1747-0919"
"Social Psychiatry and Psychiatric Epidemiology","Clinical Neuroscience","Springer Nature","For-profit","Hybrid","","","Germany / UK","https://link.springer.com/journal/127","3892","1.584","Q1 (Epidemiology; Health; Psychiatry and Mental Health; Social Psychology)","160","No","1433-9285","0933-7954"
"Somatosensory and Motor Research","Sensory Neuroscience","Taylor & Francis Group","For-profit","","","","USA","https://www.tandfonline.com/journals/ismr20","","","","","No","1369-1651","0899-0220"
"Stress","Neurophysiology","Taylor & Francis Group","For-profit","OA","","","USA","https://www.tandfonline.com/journals/ists20","2834","0.74","Q2 (Neuropsychology and Physiological Psychology; Physiology; Psychiatry and Mental Health)","101","No","1607-8888","1025-3890"
"Stress and Health","Neurophysiology","John Wiley & Sons","For-profit","Hybrid","","","USA","https://onlinelibrary.wiley.com/journal/15322998","2890","1.045","Q1 (Clinical Psychology; Medicine)","95","No","1532-2998","1532-3005"
"Stroke","Clinical Neuroscience","American Heart Association","Non-profit","Hybrid","American Heart Association","Society/Association","USA","https://www.ahajournals.org/journal/str","4726","2.857","Q1 (Advanced and Specialized Nursing; Cardiology and Cardiovascular Medicine; Medicine; Neurology; Neuroscience)","382","No","1524-4628","0039-2499"
"Stroke and Vascular Neurology","Clinical Neuroscience","BMJ Group","Non-profit","OA","Chinese Stroke Association","Society/Association","UK","https://svn.bmj.com/","1858","1.974","Q1 (Cardiology and Cardiovascular Medicine; Neurology)","53","No","2059-8696","2059-8688"
"The American Journal of Drug Alcohol Abuse","Addiction","Taylor & Francis Group","For-profit","","","","UK","https://www.tandfonline.com/journals/iada20","","0.97","Q1 (Clinical Psychology; Medicine)","88","No","1097-9891","0095-2990"
"The American Journal of Geriatric Psychiatry","Clinical Neuroscience","Elsevier","For-profit associated with a society","Hybrid","American Association for Geriatric Psychiatry (AAGP)","Society/Association","Netherlands","https://www.ajgponline.org/","3194","1.515","Q1 (Geriatrics and Gerontology; Psychiatry and Mental Health)","155","No","1545-7214","1064-7481"
"The American Journal on Addictions","Addiction","John Wiley & Sons","For-profit associated with a society","Hybrid","American Academy of Addiction Psychiatry","","USA","https://onlinelibrary.wiley.com/journal/15210391","2676","0.882","Q2 (Clinical Psychology; Medicine; Psychiatry and Mental Health)","97","No","1521-0391","1055-0496"
"The Annals of Clinical Psychiatry","Clinical Neuroscience","Sage Publishing","For-profit associated with a society","","American Academy of Clinical Psychiatrists","","USA","https://journals.sagepub.com/home/acya","","0.267","Q3 (Medicine)","81","No","1547-3325","1040-1237"
"The British Journal of Psychiatry","Clinical Neuroscience","Cambridge University Press (CUP)","University Press associated with a society","Hybrid","Royal College of Psychiatrists","","UK","https://www.cambridge.org/core/journals/the-british-journal-of-psychiatry","3463","2.033","Q1 (Medicine; Psychiatry and Mental Health)","276","No","1472-1465","0007-1250"
"The Canadian Journal of Psychiatry","Clinical Neuroscience","Sage Publishing","For-profit associated with a society","Hybrid","Canadian Psychiatric Association","Society/Association","USA","https://journals.sagepub.com/home/cpa","543","1.363","Q1 (Psychiatry and Mental Health)","150","No","1497-0015","0706-7437"
"The Cerebellum","Generalist","Springer Nature","For-profit associated with a society","Hybrid","Society for Research on the Cerebellum and Ataxias (SRCA)","Society/Association","Germany / UK","https://link.springer.com/journal/12311","3629","1.04","Q1 (Medicine; Neurology)","94","No","1473-4230","1473-4222"
"The Clinical Journal of Pain","Pain","Wolters Kluwer (Lippincott)","For-profit","Hybrid","","","Netherlands / USA","https://journals.lww.com/clinicalpain/pages/default.aspx","3386","0.882","Q1 (Anesthesiology and Pain Medicine)","154","No","1536-5409","0749-8047"
"The Clinical Neuropsychologist","Clinical Neuroscience","Taylor & Francis Group","For-profit","Hybrid","","","UK","https://www.tandfonline.com/journals/ntcn20","3765","0.805","Q1 (Arts and Humanities)","106","No","1744-4144","1385-4046"
"The International Journal of Behavioral Development","Developmental Neuroscience","Sage Publishing","For-profit associated with a society","Hybrid","International Society for the Study of Behavioural Development","Society/Association","USA","https://journals.sagepub.com/home/jbda","278","1.495","Q1 (Developmental and Educational Psychology; Developmental Neuroscience; Education; Life-span and Life-course Studies; Social Psychology; Social Sciences)","119","No","1464-0651","0165-0254"
"The International Journal of Neuropsychopharmacology","Molecular and Cellular Neuroscience","Oxford University Press (OUP)","University Press","OA","Collegium Internationale Neuro-Psychopharmacologicum (CINP)","","UK","https://academic.oup.com/ijnp","2712","1.651","Q1 (Pharmacology; Psychiatry and Mental Health)","135","No","1469-5111","1461-1457"
"The International Journal of Psychiatry in Medicine","Clinical Neuroscience","Sage Publishing","For-profit","","","","USA","https://journals.sagepub.com/home/ijpb","","0.579","Q2 (Psychiatry and Mental Health)","67","No","1541-3527","0091-2174"
"The Journal of Cerebral Blood Flow & Metabolism","Neurophysiology","Sage Publishing","For-profit associated with a society","Hybrid","The International Society for Cerebral Blood Flow and Metabolism (ISCBFM)","Society/Association","USA","https://journals.sagepub.com/home/jcb","3604","2.029","Q1 (Cardiology and Cardiovascular Medicine; Neurology)","229","No","1559-7016","0271-678X"
"The Journal of Child Psychology and Psychiatry","Developmental Neuroscience","John Wiley & Sons","For-profit associated with a society","Hybrid","Association for Child and Adolescent Mental Health","Society/Association","USA","https://acamh.onlinelibrary.wiley.com/journal/14697610","2437","","","","No","",""
"The Journal of Clinical Psychiatry","Clinical Neuroscience","Physicians Postgraduate Press","Non-profit","Hybrid","American Society for Clinical Psychopharmacology","Society/Association","USA","https://www.psychiatrist.com/jcp/","274","1.53","Q1 (Medicine; Psychiatry and Mental Health)","243","No","1555-2101","0160-6689"
"The Journal of Headache and Pain","Pain","Springer Nature (BioMed Central)","For-profit","OA","European Headache Federation (EHF); Lifting The Burden - The Global Campaign Against Headache","","UK","https://thejournalofheadacheandpain.biomedcentral.com/","3743","1.974","Q1 (Anesthesiology and Pain Medicine; Medicine; Neurology)","107","No","1129-2377","1129-2369"
"The Journal of Neuropsychiatry and Clinical Neurosciences","Clinical Neuroscience","American Neuropsychiatric Association","Non-profit","","American Neuropsychiatric Association","Society/Association","USA","https://www.appi.org/jncn","","0.827","Q2 (Medicine; Neurology; Psychiatry and Mental Health)","122","No","1545-7222","0895-0172"
"The Journal of Pain","Pain","United States Association for the Study of Pain (USASP)","Non-profit","Hybrid","","","USA","https://www.jpain.org/","2481","1.415","Q1 (Anesthesiology and Pain Medicine; Neurology)","174","No","1528-8447","1526-5900"
"The Journal of Prevention of Alzheimer's Disease","Clinical Neuroscience","Elsevier","For-profit","OA","SERDI","","Netherlands","https://www.sciencedirect.com/journal/the-journal-of-prevention-of-alzheimers-disease","1770","2.269","Q1 (Neurology; Psychiatry and Mental Health)","48","No","2426-0266","2274-5807"
"The Lancet Neurology","Clinical Neuroscience","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.thelancet.com/journals/laneur/home","4864","12.439","Q1 (Neurology)","398","No","1474-4465","1474-4422"
"The Lancet Psychiatry","Clinical Neuroscience","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.thelancet.com/journals/lanpsy/home","5085","8.07","Q1 (Biological Psychiatry; Psychiatry and Mental Health)","176","No","2215-0374","2215-0366"
"The Neurologist","Clinical Neuroscience","Wolters Kluwer","For-profit","","","","Netherlands","https://journals.lww.com/theneurologist/pages/default.aspx","","0.35","Q3 (Medicine; Neurology)","71","No","1074-7931",""
"The Neuroscientist","Generalist","Sage Publishing","For-profit","OA","","","USA","https://journals.sagepub.com/home/nroa","778","1.361","Q1 (Neurology; Neuroscience)","155","No","1089-4098","1073-8584"
"The World Journal of Biological Psychiatry","Clinical Neuroscience","Taylor & Francis Group","For-profit associated with a society","Hybrid","World Federation of Societies of Biological Psychiatry","Society/Association","USA","https://www.tandfonline.com/journals/iwbp20","88","1.471","Q1 (Medicine; Psychiatry and Mental Health)","95","No","1814-1412","1562-2975"
"Therapeutic Advances in Neurological Disorders","Clinical Neuroscience","Sage Publishing","For-profit","OA","","","USA","https://journals.sagepub.com/home/tana","2190","1.243","Q1 (Neurology; Pharmacology)","81","No","1756-2864","1756-2864"
"Transcranial Magnetic Stimulation","Neuromodulation","Elsevier","For-profit","OA","","","Netherlands","https://www.sciencedirect.com/journal/transcranial-magnetic-stimulation","","0.545","Q2 (Computational Mechanics; Safety, Risk, Reliability and Quality)","2","No","3050-5291",""
"Translational Neurodegeneration","Clinical Neuroscience","Springer Nature (BioMed Central)","For-profit","OA","","","UK","https://translationalneurodegeneration.biomedcentral.com/","2907","4.992","Q1 (Cellular and Molecular Neuroscience; Cognitive Neuroscience; Neurology)","77","No","2047-9158",""
"Translational Neuroscience","Generalist","De Gruyter Brill","For-profit","OA","","","Germany","https://www.degruyterbrill.com/journal/key/tnsci/html","1859","0.572","Q3 (Neuroscience)","35","No","2081-6936","2081-3856"
"Translational Psychiatry","Clinical Neuroscience","Springer Nature","For-profit","OA","","","Germany","https://www.nature.com/tp/","4332","2.425","Q1 (Biological Psychiatry; Cellular and Molecular Neuroscience; Psychiatry and Mental Health)","150","No","2158-3188",""
"Translational Stroke Research","Clinical Neuroscience","Springer Nature","For-profit","Hybrid","","","Germany / UK","https://link.springer.com/journal/12975","3635","1.388","Q1 (Cardiology and Cardiovascular Medicine; Neurology; Neuroscience)","83","No","1868-601X","1868-4483"
"Translational Vision Science and Technology","Sensory Neuroscience","The Association for Research in Vision and Ophtalmology (ARVO)","Non-profit","OA","The Association for Research in Vision and Ophtalmology (ARVO)","Society/Association","USA","https://tvst.arvojournals.org/","1513","0.939","Q1 (Ophthalmology)","56","No","2164-2591","2164-2591"
"Trends in Cognitive Sciences","Cognitive Neuroscience","Elsevier (Cell Press)","For-profit","Hybrid","","","USA","https://www.sciencedirect.com/journal/trends-in-cognitive-sciences","3882","4.351","Q1 (Cognitive Neuroscience; Experimental and Cognitive Psychology; Neuropsychology and Physiological Psychology)","390","No","1879-307X","1364-6613"
"Trends in Neurosciences","Generalist","Elsevier (Cell Press)","For-profit","Hybrid","","","USA","https://www.cell.com/trends/neurosciences/home","4063","4.377","Q1 (Neuroscience)","335","No","1878-108X","0166-2236"
"Vision Research","Sensory Neuroscience","Elsevier","For-profit","Hybrid","","","Netherlands","https://www.sciencedirect.com/journal/vision-research","1619","0.505","Q2 (Ophthalmology)","195","No","1878-5646","0042-6989"
"Visual neuroscience","Sensory Neuroscience","Cambridge University Press (CUP)","University Press","OA","","","UK","https://www.cambridge.org/core/journals/visual-neuroscience","2706","1.116","Q1 (Sensory Systems)","92","No","1469-8714","0952-5238"
"Wiley Interdisciplinary Reviews: Cognitive Science","Cognitive Neuroscience","John Wiley & Sons","For-profit","Hybrid","","","USA","https://wires.onlinelibrary.wiley.com/journal/19395086","2361","1.939","Q1 (Medicine; Neuroscience; Psychology)","83","No","1939-5086","1939-5078"
"World Psychiatry","Clinical Neuroscience","John Wiley & Sons","For-profit","OA","","","USA","https://onlinelibrary.wiley.com/journal/20515545?journalRedirectCheck=true","","20.787","Q1 (Psychiatry and Mental Health)","170","No","2051-5545","1723-8617"
"eNeuro","Generalist","Society for Neuroscience","Non-profit","OA","Society for Neuroscience","Society/Association","USA","https://www.eneuro.org/","3351","1.016","Q1 (Medicine)","74","No","2373-2822",""
"i-Perception","Sensory Neuroscience","Sage Publishing","For-profit","OA","","","USA","https://journals.sagepub.com/home/ipea","553","0.379","Q3 (Artificial Intelligence; Experimental and Cognitive Psychology; Ophthalmology)","47","No","2041-6695","2041-6695"
