Journal's MAIN field,Field,Journal,Website,Publisher type,Publisher,Institution,Institution type,Country,Business model,APC Euros,Alternative journal name,Present in Scimago,Present in DOAJ,Present in openAPC,Scimago Rank,Scimago Quartile,H index,PCI partner,e-ISSN,p-ISSN,ISSN-L
Molecular & Cellular Biology,Plant Biology and Physiology,Plant Molecular Biology Reporter,https://link.springer.com/journal/11105,For-profit,Springer Nature,,,Germany / UK,Hybrid,3138,,Yes,No,No,0.484,Q2 (Plant Science),76,No,1572-9818,0735-9640,0735-9640
Molecular & Cellular Biology,Plant Biology and Physiology,Plant Physiology and Biochemistry,https://www.journals.elsevier.com/plant-physiology-and-biochemistry,For-profit,Elsevier,,,Netherlands,Hybrid,4220,,Yes,No,Yes,1.312,Q1 (Biochemistry; Genetics; Physiology; Plant Science),183,No,1873-2690,0981-9428,0981-9428
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Progress in Biophysics and Molecular Biology,https://www.sciencedirect.com/journal/progress-in-biophysics-and-molecular-biology,For-profit,Elsevier,,,Netherlands,Hybrid,3107,,Yes,No,No,0.999,Q1 (Biophysics),131,No,1873-1732,0079-6107,0079-6107
Molecular & Cellular Biology,Structural Biology and Biophysics,"Proteins: Structure, Function, and Bioinformatics",https://onlinelibrary.wiley.com/journal/10970134,For-profit,John Wiley & Sons,,,USA,Hybrid,2580,"Proteins: Structure, Function and Genetics",With alternative journal name,No,No,1.096,Q2 (Biochemistry; Genetics; Molecular Biology; Structural Biology),214,No,1097-0134,0887-3585,0887-3585
Molecular & Cellular Biology,Clinical and Medical Sciences,Regenerative Medicine,https://www.tandfonline.com/journals/irme20,For-profit,Taylor & Francis Group,,,USA,Hybrid,3238,,Yes,No,Yes,0.487,Q2 (Embryology),80,No,1746-076X,1746-0751,1746-0751
Molecular & Cellular Biology,Clinical and Medical Sciences,Regenerative Therapy,https://www.journals.elsevier.com/regenerative-therapy,For-profit Society-Run,Elsevier,Japanese Society for Regenerative Medicine,Society/Association,Netherlands,OA,154,,Yes,Yes,Yes,0.836,Q2 (Biomaterials; Biomedical Engineering; Developmental Biology),42,No,2352-3204,2352-3204,2352-3204
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Research in Microbiology,https://www.pasteur.fr/fr/research-microbiology,For-profit Society-Run,Elsevier,Institut Pasteur,University/Government,Netherlands,Hybrid,1507,,Yes,No,Yes,0.916,Q1 (Medicine),129,No,1769-7123,0923-2508,0923-2508
Molecular & Cellular Biology,Biochemistry and Molecular Biology,RNA Biology,https://www.tandfonline.com/journals/krnb20,For-profit,Taylor & Francis Group,,,USA,OA,3432,,Yes,Yes,Yes,1.504,Q1 (Molecular Biology),121,No,1555-8584,1547-6286,1547-6286
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Science Signaling,https://www.science.org/journal/signaling,Non-profit,American Association for the Advancement of Science (AAAS),American Association for the Advancement of Science,Society/Association,USA,Hybrid,2471,,Yes,No,No,2.05,Q1 (Biochemistry; Cell Biology; Molecular Biology),193,No,1937-9145,1945-0877,1945-0877
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Seminars in Cell and Developmental Biology,https://www.sciencedirect.com/journal/seminars-in-cell-and-developmental-biology,For-profit,Elsevier,,,Netherlands,Hybrid,2151,,Yes,No,Yes,2.707,Q1 (Cell Biology; Developmental Biology),183,No,1096-3634,1084-9521,1084-9521
Molecular & Cellular Biology,Miscellaneous / Interdisciplinary,Small GTPases,https://www.tandfonline.com/journals/ksgt20,For-profit,Taylor & Francis Group,,,UK,OA,796,,Yes,No,No,0.736,Q2 (Biochemistry),54,No,2154-1256,2154-1248,2154-1248
Molecular & Cellular Biology,Stem Cell Research,Stem Cell Reports,https://www.cell.com/stem-cell-reports,For-profit Society-Run,Elsevier (Cell Press),International Society for Stem Cell Research,Society/Association,USA,OA,3659,,Yes,Yes,Yes,2.038,Q1 (Biochemistry; Cell Biology; Developmental Biology; Genetics),127,No,2213-6711,2213-6711,2213-6711
Molecular & Cellular Biology,Stem Cell Research,Stem Cell Research,https://www.sciencedirect.com/journal/stem-cell-research,For-profit,Elsevier,,,Netherlands,OA,912,,Yes,Yes,Yes,0.333,Q3 (Medicine),86,No,1876-7753,1873-5061,1873-5061
Molecular & Cellular Biology,Stem Cell Research,Stem Cell Research and Therapy,https://stemcellres.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,3348,,Yes,Yes,Yes,1.939,"Q1 (Biochemistry, Genetics and Molecular Biology; Cell Biology; Medicine; Molecular Medicine)",150,No,1757-6512,,1757-6512
Molecular & Cellular Biology,Stem Cell Research,Stem Cell Reviews and Reports,https://link.springer.com/journal/12015,For-profit,Springer Nature,,,Germany / UK,Hybrid,2383,,Yes,No,No,1.217,Q2 (Cancer Research; Cell Biology),96,No,2629-3277,2629-3269,2629-3277
Molecular & Cellular Biology,Stem Cell Research,Stem Cells,https://academic.oup.com/stmcls,University Press,Oxford University Press (OUP),,,UK,Hybrid,3856,,Yes,No,Yes,1.244,Q1 (Developmental Biology; Medicine),264,No,1549-4918,1066-5099,1066-5099
Molecular & Cellular Biology,Stem Cell Research,Stem Cells and Development,https://journals.sagepub.com/home/stca,For-profit Society-Run,Sage Publishing,the International Federation of Adipose Therapeutics and Science (IFATS),,USA,Hybrid,3291,,Yes,No,Yes,0.532,Q3 (Developmental Biology; Hematology),142,No,1557-8534,1547-3287,1547-3287
Molecular & Cellular Biology,Stem Cell Research,Stem Cells Translational Medicine,https://academic.oup.com/stcltm?login=false,University Press,Oxford University Press (OUP),AlphaMed Press,,UK,OA,2930,,Yes,Yes,Yes,1.588,Q1 (Developmental Biology; Medicine),116,No,2157-6580,2157-6564,2157-6564
Molecular & Cellular Biology,Neuroscience and Neurobiology,The International Journal of Neuropsychopharmacology,https://academic.oup.com/ijnp/issue,University Press,Oxford University Press (OUP),Collegium Internationale Neuro-Psychopharmacologicum (CINP),,UK,OA,2712,,Yes,Yes,Yes,1.651,Q1 (Pharmacology; Psychiatry and Mental Health),135,No,1469-5111,1461-1457,1461-1457
Molecular & Cellular Biology,Biochemistry and Molecular Biology,The Journal of Biochemistry,https://academic.oup.com/jb/?login=false,University Press,Oxford University Press (OUP),,,UK,OA,2415,,Yes,No,No,0.807,Q2 (Biochemistry; Medicine),134,No,1756-2651,0021-924X,0021-924X
Molecular & Cellular Biology,Pharmacology and Toxicology,The Korean Journal of Physiology & Pharmacology,https://www.kjpp.net/main.html,Non-profit,Korean Physiological Society (KPS); Korean Society of Pharmacology (KSP),Korean Physiological Society (KPS); Korean Society of Pharmacology (KSP),Society/Association,Republic of Korea (South Korea),OA,,Korean Journal of Physiology and Pharmacology,Yes,No,No,0.606,Q3 (Pharmacology; Physiology),46,No,2093-3827,1226-4512,1226-4512
Molecular & Cellular Biology,Microbiology and Infectious Diseases,The Lancet Microbe,https://www.thelancet.com/journals/lanmic/home,For-profit,Elsevier,,,Netherlands,OA,5580,,Yes,Yes,Yes,5.192,Q1 (Infectious Diseases; Microbiology; Virology),67,No,2666-5247,2666-5247,2666-5247
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Tissue and Cell,https://www.sciencedirect.com/journal/tissue-and-cell,For-profit,Elsevier,,,Netherlands,Hybrid,2639,,Yes,No,No,0.701,Q2 (Medicine),64,No,1532-3072,0040-8166,0040-8166
Molecular & Cellular Biology,Cell Biology and Developmental Biology,Trends in Cell Biology,https://www.cell.com/trends/cell-biology,For-profit,Elsevier (Cell Press),,,USA,Hybrid,6901,,Yes,No,Yes,6.813,Q1 (Cell Biology),281,No,1879-3088,0962-8924,0962-8924
Molecular & Cellular Biology,Biochemistry and Molecular Biology,Trends in Endocrinology & Metabolism,https://www.cell.com/trends/endocrinology-metabolism/home,For-profit,Elsevier (Cell Press),,,USA,Hybrid,3691,Trends in Endocrinology and Metabolism,Yes,No,No,4.543,"Q1 (Endocrinology; Endocrinology, Diabetes and Metabolism)",215,No,1879-3061,1043-2760,1043-2760
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Trends in Microbiology,https://www.sciencedirect.com/journal/trends-in-microbiology,For-profit,Elsevier (Cell Press),,,USA,Hybrid,5499,,Yes,No,Yes,3.364,Q1 (Infectious Diseases; Microbiology; Virology),251,No,1878-4380,0966-842X,0966-842X
Molecular & Cellular Biology,Miscellaneous / Interdisciplinary,Trends in Molecular Medicine,https://www.cell.com/trends/molecular-medicine/home,For-profit,Elsevier (Cell Press),,,USA,Hybrid,7610,,Yes,No,Yes,3.681,Q1 (Molecular Biology; Molecular Medicine),223,No,1471-499X,1471-4914,1471-4914
Molecular & Cellular Biology,Pharmacology and Toxicology,Trends in Pharmacological Sciences,https://www.cell.com/trends/pharmacological-sciences/home,For-profit,Elsevier (Cell Press),,,USA,Hybrid,6635,,Yes,No,Yes,4.447,Q1 (Pharmacology; Toxicology),261,No,1873-3735,0165-6147,0165-6147
Molecular & Cellular Biology,Microbiology and Infectious Diseases,World Journal of Microbiology and Biotechnology,https://link.springer.com/journal/11274,For-profit Society-Run,Springer Nature,International Union of Microbiological Societies (IUMS),Society/Association,Germany / UK,Hybrid,200,,Yes,No,Yes,0.909,Q1 (Applied Microbiology and Biotechnology; Medicine),133,No,1573-0972,0959-3993,0959-3993
Molecular & Cellular Biology,Microbiology and Infectious Diseases,Yeast,https://onlinelibrary.wiley.com/journal/10970061,For-profit,John Wiley & Sons,,,USA,OA,3039,,Yes,No,Yes,0.626,Q2 (Applied Microbiology and Biotechnology; Biotechnology; Medicine),116,No,1097-0061,0749-503X,0749-503X
Molecular & Cellular Biology,,,,,,,,,,,,No,No,No,,,,No,,,
Molecular & Cellular Biology,,,,,,,,,,,,No,No,No,,,,No,,,
Molecular & Cellular Biology,,,,,,,,,,,,No,No,No,,,,No,,,
Molecular & Cellular Biology,,,,,,,,,,,,No,No,No,,,,No,,,
Molecular & Cellular Biology,,,,,,,,,,,,No,No,No,,,,No,,,
Molecular & Cellular Biology,,,,,,,,,,,,No,No,No,,,,No,,,
Molecular & Cellular Biology,,,,,,,,,,,,No,No,No,,,,No,,,
Molecular & Cellular Biology,,,,,,,,,,,,No,No,No,,,,No,,,
Molecular & Cellular Biology,,,,,,,,,,,,No,No,No,,,,No,,,
Molecular & Cellular Biology,,,,,,,,,,,,No,No,No,,,,No,,,
